date,strategy_return,benchmark_return,strategy_cum,benchmark_cum
2025-04-03,-0.05009784203634989,-0.02749703985414782,0.8799695333938322,0.9648124305324476
2025-04-04,-0.06536798604038827,-0.034800432028227954,0.8224476972189771,0.9312365411237138
2025-04-07,-0.005348511630238333,-0.005891293818317367,0.8180488261451387,0.9257503530456005
2025-04-08,-0.020645546160466637,-0.011701203629231504,0.8011597613434437,0.914917959654781
2025-04-09,0.12323932874405037,0.0639494385033807,0.8998941525481532,0.9734264494513629
2025-04-10,-0.048142659239632964,-0.029483593627325555,0.8565708550102892,0.9447263395896486
2025-04-11,0.015122183029203842,0.010261893097477425,0.8695240762572364,0.9544210202928887
2025-04-14,0.008274952008076306,0.008098009364548676,0.8767193462581319,0.9621499306529425
2025-04-15,-0.0013395250572717093,-0.0006863954082462652,0.8755449587256242,0.9614895153584979
2025-04-16,-0.026294115417483582,-0.012235098850000315,0.8525232785276967,0.9497255960948479
2025-04-17,0.001102093605672833,-2.2824206530369677e-05,0.8534628389816494,0.9497039193616954
2025-04-21,-0.02883466263183102,-0.01648404996772137,0.8288535259508089,0.9340489525003964
2025-04-22,0.029008154112332887,0.01633039427558436,0.8528970367681403,0.9493023401674244
2025-04-23,0.0212010025711816,0.010126275741228685,0.8709793090376148,0.9589152374257534
2025-04-24,0.02313108634883244,0.014890561404560864,0.8911260066430103,0.9731940236504106
2025-04-25,0.020799874017354763,0.005651279775910778,0.9096613153147733,0.9786938153543034
2025-04-28,0.0008122616532987387,0.0012127017564871334,0.9104001983186929,0.9798806790632467
2025-04-29,0.00857351557092498,0.004815647110933741,0.9182055285947515,0.9845994386244374
2025-04-30,-0.0047149449265999595,-3.393856442435176e-05,0.9138762400961276,0.9845660227329575
2025-05-01,0.00515861011220446,0.003138400452192868,0.9185905713095909,0.9876559851839163
2025-05-02,0.01619023466460467,0.006935543985773584,0.9334627682197864,0.994505916711972
2025-05-05,-0.0084945960070242,-0.003990890364591859,0.9255333791161608,0.9905369526314366
2025-05-06,-0.009727698966173143,-0.004133360923127282,0.9165300690209739,0.9864427058985162
2025-05-07,0.004049097671882167,0.003292956656211299,0.9202411887896567,0.9896910189728757
2025-05-08,0.0105805997904523,0.002040804714193145,0.92997789251893,0.9917107850699901
2025-05-09,0.005970268883231448,-0.0004336477761255786,0.9355301105927291,0.9912807318934848
2025-05-12,0.03819153651094693,0.01845049979791118,0.9712594429685214,1.0095703568369587
2025-05-13,0.012983689731755678,0.0037965367019893387,0.9838699742250625,1.0134032277499307
2025-05-14,0.007177218281611154,-0.0006165608929633583,0.990931423790799,1.0127784029508973
2025-05-15,0.0020645547690136767,0.005096004535576216,0.9929772559875518,1.0179395262858686
2025-05-16,0.008509265151206627,0.004076498458370858,1.0014267627478675,1.0220891551954876
2025-05-19,-0.002439733222250996,0.0005460717955200866,0.9989835486051403,1.0226472892556469
2025-05-20,-0.0021035673114056315,-0.00273498223152866,0.9968821194676626,1.0198503670904118
2025-05-21,-0.018331866550881763,-0.01259911093547008,0.9786074094866212,1.0070011591778598
2025-05-22,0.0032038479761761886,0.001349861721989809,0.981742718854976,1.0083604714966334
2025-05-23,-0.006550653438043623,-0.0034850644351737126,0.9753116625384344,1.0048462702795855
2025-05-27,0.028057259485828122,0.014358262028851154,1.0026762349338296,1.0192741163269736
2025-05-28,-0.007388079637827489,-0.0043535811365313926,0.9952683830591814,1.014836623761178
2025-05-29,0.003998082506527803,0.003805390477189352,0.9992475481707905,1.0186984733851416
2025-05-30,-0.005943573854324745,9.996448896478777e-05,0.9933084465694845,1.0188003070574427
2025-06-02,0.003164172941737459,0.0024973810335020994,0.996451446278919,1.021344639621214
2025-06-03,0.0055392928374518625,0.0029794051155553,1.0019710826381603,1.0243876390652464
2025-06-04,-0.0055344457647540255,0.002328872074297417,0.9964257280234474,1.026773306831121
2025-06-05,-0.025427559253470965,-0.003669508816703071,0.9710890537824483,1.0230055531289488
2025-06-06,0.01421567352810228,0.004012615492283267,0.9848937387377333,1.027110481060126
2025-06-09,0.007574001635586327,0.0011500766040452692,0.9923533255258117,1.0282917367941629
2025-06-10,0.013304820244516697,0.004176246133694939,1.005556408140981,1.0325861361842599
2025-06-11,-0.0022697937735256745,-0.00044157010342722454,1.0032740024668536,1.0321301770173075
2025-06-12,2.7900302389473318e-05,0.0038703405824185746,1.003301994114902,1.0361248723277563
2025-06-13,-0.006604408260116044,-0.00813359579054893,0.9966757781375787,1.0276974514277082
2025-06-16,0.00984748447285358,0.004938262389570713,1.0064905273872577,1.0327724910999512
2025-06-17,-0.013072396229319432,-0.0038591202879654225,0.9933332844121948,1.0287868978266947
2025-06-18,0.0025653957374400975,0.00012940001965664475,0.9958815773858832,1.0289200228714959
2025-06-20,-0.0019463782167203115,-0.0011344969454092355,0.9939432151772263,1.0277527162484779
2025-06-23,0.02070680886872862,0.00691438936918689,1.0145246073602707,1.0348589987038594
2025-06-24,0.005875849125314249,0.007832823302628621,1.0204858008870386,1.042964866383842
2025-06-25,-0.00519621643239612,0.00044541264719484276,1.0151831357994425,1.0434294161259092
2025-06-26,0.005846415125166761,0.005840198680267505,1.0211183178393946,1.04952325122492
2025-06-27,0.0032390565710697836,0.00205595161903962,1.024425777836632,1.0516810202524955
2025-06-30,0.0013087719334322903,0.004450384216182668,1.0257665175425492,1.0563614048654861
2025-07-01,-0.00825188036322565,-0.0004939055087928024,1.0173020149591854,1.055839662148347
2025-07-02,0.011282712447082089,0.002283777521634578,1.028779941065807,1.0582509650352117
2025-07-03,0.006561123164062111,0.0037459798578714397,1.0355298929678562,1.0622151518348064
2025-07-07,-0.016487449507919544,-0.0057848974220843456,1.0184566461436073,1.0560703461412584
2025-07-08,0.001502436031094939,-0.0005482225524603423,1.0199868121048816,1.0554913845605192
2025-07-09,0.004131392528740632,0.00519135121830745,1.024200777999826,1.0609708110456704
2025-07-10,0.009466917672302417,0.001746880087829794,1.0338968024450583,1.0628241998292547
2025-07-11,-0.0012337152872171277,-0.0037507495091285703,1.0326212681544769,1.0588378124834552
2025-07-14,0.003239330060363582,0.001089905782809497,1.0359662692693803,1.0599918459383384
2025-07-15,-0.006521469098550494,-0.003772913268472644,1.0292102472571993,1.0559925886383248
2025-07-16,0.008081760683599736,0.00277759587833204,1.0375280781686405,1.0589257093000757
2025-07-17,0.004154513004200108,0.003781874139698349,1.0418385020616148,1.0629304330559395
2025-07-18,0.0041696386367042855,0.000220501290064723,1.046182592133017,1.0631648105876774
2025-07-21,0.0010866901684706011,0.0022907476599647314,1.0473194684703129,1.065600252889688
2025-07-22,0.00176912833266677,0.0007429027276767642,1.0491723110153373,1.066391890224173
2025-07-23,0.007438190989889772,0.004284546331763472,1.0569762550459734,1.0709608956856553
2025-07-24,-0.011972149586643669,-0.00029430330469395474,1.0443219772110326,1.070645708354857
2025-07-25,0.008861509782245633,0.0035216956469919405,1.0535762466279022,1.0744161966854409
2025-07-28,0.00429395822181693,-0.000807059815067257,1.058100259014421,1.0735490785484387
2025-07-29,-0.0042589066295559376,0.0004996320785015664,1.0535939088065696,1.0740854581059274
2025-07-30,-0.0020764073482915143,-0.0017912467110089425,1.0514062186722084,1.0721615060617526
2025-07-31,-0.00823692598877463,-0.0021962033264272484,1.042745863464868,1.0698068213956726
2025-08-01,-0.016675212093666694,-0.006369197833424377,1.0253578550317977,1.0629930101066567
2025-08-04,0.016202677815370353,0.009391679940898002,1.041971398002337,1.07297630023699
2025-08-05,-0.004573085926093138,-0.0028790504648503745,1.037206373266741,1.0698871473210194
2025-08-06,0.011933095930193188,0.004270013211323497,1.0495834564183406,1.0744555795747055
2025-08-07,0.00039043147244160304,-0.0006654990048974962,1.0499932468326805,1.073740530455692
2025-08-08,0.010055192021944933,0.0038086333754427932,1.0605511305513284,1.0778300144765511
2025-08-11,0.002571826971560085,-0.0009140085444981905,1.0632786845535989,1.076844868633803
2025-08-12,0.009852600898342941,0.006442052676954013,1.0737547450762204,1.0837819600024496
2025-08-13,0.002271106731314598,0.003523645865692604,1.076193356705544,1.0876008238251245
2025-08-14,-0.001594741375916649,-0.0010831811387361336,1.074477106631119,1.086422755126283
2025-08-15,-0.004227539815273391,-0.0019486842312470332,1.0699347118822362,1.0843056602349004
2025-08-18,0.0018952809039884722,-0.0005662299857477349,1.071962538710181,1.0836916938563594
2025-08-19,-0.0072234806957815695,-0.002491801432265772,1.064219238005207,1.0809913493414736
2025-08-20,-0.004715715440947249,-0.0013221014732733626,1.0592006829119927,1.0795621690859134
2025-08-21,-0.005161259164158714,-0.0033859647388996494,1.05373387368063,1.0759068096479385
2025-08-22,0.022354351180613182,0.011231180067582391,1.077289410743795,1.0879905127630325
2025-08-25,-0.0008457526294415748,-0.0031830715258517996,1.0763782903919887,1.0845273611414596
2025-08-26,0.0057478078749364555,0.0030010768306170995,1.0825651060059145,1.0877821110771515
2025-08-27,0.0010579448150157796,0.0017468722212986786,1.0837104001467306,1.089682327429818
2025-08-28,0.0014640684707205494,0.0026125717518324263,1.0852970263749773,1.092529200696932
2025-08-29,-0.010304669184708185,-0.0040653630760692835,1.0741133995510357,1.0880876728248912
2025-09-02,-0.008321799066428805,-0.005299897698741284,1.0651748436654132,1.0823209194716576
2025-09-03,0.006756174575104129,0.004559586512817048,1.072371350862226,1.0872558553386202
2025-09-04,0.009094824581629163,0.006535358964436045,1.0821243801846825,1.0943614626394431
2025-09-05,0.002972608962278371,0.0001562207212806534,1.0853411128155195,1.0945324245764785
2025-09-08,0.00019757470423736794,0.0027666348511102613,1.0855555487648807,1.097560596127982
2025-09-09,0.0022121744007689496,0.0006354466628731182,1.087956986960471,1.0982580373460924
2025-09-10,0.0028119624273338136,0.0024336859635026185,1.0910162811303592,1.1009308525158854
2025-09-11,0.016103020166563665,0.005845265526858645,1.1085849383074506,1.1073660856755516
2025-09-12,0.010711972625056675,-0.0006830606777555204,1.1204600698191503,1.1066096874465468
2025-09-15,0.009851706346911319,0.003945382518082274,1.1314985134004483,1.1109756859617388
2025-09-16,0.00305075443830257,-0.0007725614564376704,1.1349504375121373,1.1101173889677254
2025-09-17,0.0004466677605471561,-0.0014414028870932682,1.1354573832823929,1.108517262558255
2025-09-18,0.0008111147597481487,0.0017845669426595377,1.136378369525038,1.1104954858203837
2025-09-19,0.007518976023714191,0.0031330678001006973,1.1449227712393641,1.1139747434691647
2025-09-22,0.006879777879435273,0.0020861544964158704,1.1527995855945983,1.1162986668891466
2025-09-23,-0.007507955339941502,-0.0024583754470023367,1.1441444177900508,1.1135543856549448
2025-09-24,0.0032406056814224325,-0.0027150957434112,1.147852138690709,1.1105309788823963
2025-09-25,-0.010473409164480653,-0.0031987501187427992,1.135830213581877,1.1069786677818285
2025-09-26,0.01087851618786037,0.0034374454346607574,1.1481863609469884,1.110783846549662
2025-09-29,0.0033440958118679557,0.002710355974980594,1.1520260061478753,1.1137944661850698
2025-09-30,0.003713049943403915,0.0020988321763458547,1.1563035362448026,1.1161321338485348
2025-10-01,0.007852948656843835,0.0030535319418731888,1.16538392854666,1.1195402789705924
2025-10-02,-0.006653375276065952,0.0011216224150189635,1.1576301919293432,1.1207959804420025
2025-10-03,-0.0021281047845908632,-0.0004927905979138947,1.1551666335791115,1.1202436627206611
2025-10-06,0.011195383599198852,0.0012366932216556048,1.168099167163025,1.1216290604649504
2025-10-07,-0.00980242958463987,-0.0014691350008536387,1.156648957329033,1.1199812359542467
2025-10-08,0.007004635108718526,0.0035778577919545196,1.1647508612240027,1.1239883695461486
2025-10-09,-0.003537361731220705,-0.0020075269225625415,1.1606307161011027,1.1217319326336375
2025-10-10,-0.030555652191858962,-0.014654014563539965,1.1251668876167291,1.1052940565564362
2025-10-13,0.02115226607044254,0.009850616028371027,1.14896671699725,1.1161818839060145
2025-10-14,-0.0033230532986420636,-0.00014350108813674376,1.1451486393583024,1.1160217105911154
2025-10-15,0.005834136644800669,0.0023961503838461963,1.1518295929989264,1.118695866441329
2025-10-16,-0.007990789311779678,-0.0025867898962760095,1.1426255653981992,1.1158020352770126
2025-10-17,0.008509671339601569,0.002872323014661626,1.1523489334239643,1.119006979142745
2025-10-20,0.011608779740669366,0.006774439339544579,1.1657262983764785,1.1265876240434747
2025-10-21,-0.0016264630252596228,0.00047118325691344334,1.1638302876545963,1.1271184532693699
2025-10-22,-0.005647752262263908,-0.0031193293532169484,1.1572572625146038,1.1236025995935344
2025-10-23,0.008452385189612631,0.0027586786174409903,1.167038846660854,1.126702258059534
2025-10-24,0.0018699187429236934,0.005437462638758816,1.169221114473945,1.132828659492738
2025-10-27,0.016479372724844718,0.007291848642550124,1.1884891450171196,1.141089074615702
2025-10-28,0.004945294815733732,0.0018067761599746656,1.1943665742245286,1.1431507671521253
2025-10-29,0.0007201366710490091,-0.001682461996288698,1.1952266813933028,1.1412274594303635
2025-10-30,-0.016289044878846092,-0.0072947471586176866,1.175757580339693,1.1329024936633474
2025-10-31,0.008380924348594743,0.001860952946182781,1.1856115156728069,1.135010771896668
2025-11-03,0.005463068072197482,0.0006632422895497036,1.1920885920901085,1.1357635590396842
2025-11-04,-0.01777682447241759,-0.0068966993483910105,1.1708970424329512,1.127930539242129
2025-11-05,0.008940360778109701,0.0009486136980040525,1.1813652844263236,1.1290005096020512
2025-11-06,-0.014353583146321494,-0.004871768541177101,1.1644084595901325,1.123500280436399
2025-11-07,-0.00465734063180091,0.00037562944105644646,1.1589854127592707,1.123922300218766
2025-11-10,0.018739384999758472,0.009254919351870861,1.1807040866180707,1.1343241104650599
2025-11-11,6.336885566041135e-05,0.0025039274808525747,1.1807789064849132,1.137164375777447
2025-11-12,-0.0025939719351424817,0.00017283625845943004,1.1777159991398831,1.1373609190134097
2025-11-13,-0.02404588880054797,-0.011137802262153105,1.1493967711859392,1.1246932179967377
2025-11-14,0.0007384939344171727,-0.0006905483021575565,1.1502455937296987,1.123916563004602
2025-11-17,-0.0062341935324803375,-0.005374208258006785,1.143074740088505,1.117876401330392
2025-11-18,-0.00994610024656558,-0.004715005198498457,1.131705604134268,1.1126056082868403
2025-11-19,0.004306468603190956,0.0021562816468127187,1.1365792587865275,1.1150046993401301
2025-11-20,-0.016205224459091727,-0.008552630777912682,1.1181607367823436,1.1054684758310365
2025-11-21,0.006906193005867344,0.006945233049588761,1.1258829706421454,1.1131462120246567
2025-11-24,0.022720270939336075,0.009528953079229562,1.1514633367811196,1.1237533300493616
2025-11-25,0.008579486637392513,0.006554460225825442,1.1613423010924806,1.131118926554809
2025-11-26,0.008430759821264837,0.004569841613629144,1.1711332991032661,1.1362879608953425
2025-11-28,0.005900509195884112,0.002634153477257195,1.1780435819042312,1.1392811177787003
2025-12-01,-0.0038933685659596397,-0.004300773157358639,1.1734570240531148,1.134381328128672
2025-12-02,0.0012625231975912996,0.001488405547213434,1.1749385407673583,1.1360697475901143
2025-12-03,0.009039806248098426,0.002669697272515625,1.1855597575293189,1.139102709896643
2025-12-04,0.003228562264791898,-0.00031370934418908377,1.1893874110251337,1.1387453627325574
2025-12-05,0.0017700889630313747,0.0006550579035754734,1.1914927325541578,1.1394913068825754
2025-12-08,-0.007621372102319187,-0.0023955256160749,1.1824119230821535,1.1367616262676434
2025-12-09,0.0011669394542527674,-0.0007877824673556245,1.183791726206377,1.135866105388907
2025-12-10,0.007749622523759371,0.005167881812686526,1.1929656652312262,1.1417361271765933
2025-12-11,0.00046910637943153107,0.0013961590668340573,1.193525293035229,1.143330172422483
2025-12-12,-0.005107111133933929,-0.007690078229840247,1.187429826722537,1.1345378739540173
2025-12-15,0.004040494761779471,-0.00042020832712952316,1.19222763071739,1.134061131691938
2025-12-16,0.002258573339789303,-0.0008838614678501998,1.1949203642590884,1.133058778755449
2025-12-17,-0.016261316107624085,-0.006709894158686613,1.175489386492434,1.125456074274429
2025-12-18,0.011576504393701323,0.005379525860998501,1.189097444539913,1.1315104943314063
2025-12-19,0.007037458124129924,0.004844684042198111,1.1974656680113724,1.1369923051668733
2025-12-22,0.0076378510839528475,0.003629851723598776,1.2066117324617893,1.141119418645502
2025-12-23,0.002917610762078016,0.0026882808498984723,1.2101321558380695,1.144187068126094
2025-12-24,0.002942509592376239,0.003083415981864235,1.213692981314666,1.1477150728181964
2025-12-26,-0.003230656134629349,-6.084242624955216e-05,1.209771956639025,1.147645243048523
2025-12-29,-0.007922803969324377,-0.0015451137996087103,1.200187170578988,1.1458720005464333
2025-12-30,-0.002733072950334203,-0.0008942299982038548,1.1969069714877403,1.1448473274294428
2025-12-31,-0.007850798799261021,-0.005522508079932087,1.1875102956731571,1.1385248988134251
2026-01-02,-0.002313516858474682,0.0009378334664254418,1.184762970584505,1.139592645565891
2026-01-05,0.010305462856952073,0.0047524111034220155,1.196972501372156,1.1450084583080564
2026-01-06,-0.0011343373739224139,0.003568336267408778,1.195614730728292,1.149094233516327
2026-01-07,-0.003276705376623127,-0.0015026471124100825,1.1916970535117448,1.1473675503844465
2026-01-08,0.001434855274431064,-0.0007611816827030716,1.1934069663145,1.146494195221766
2026-01-09,0.008784022467511124,0.004831401055344253,1.2038898799194908,1.1520333684865065
2026-01-12,0.002662540424624621,0.0005653388290077998,1.2070952853915728,1.1526846576820247
2026-01-13,-0.0022865923045344416,-0.0008763340021189724,1.2043351506011566,1.151674520922777
2026-01-14,-0.006854692694517387,-0.0021413709740763618,1.1960798032425803,1.1492083585320896
