date,p0,y_true_price,y_pred_price
2025-06-27,253.17999267578125,212.04692725102734,20.76755219855098
2025-06-30,253.17999267578125,200.73232053795022,20.348017155547474
2025-07-01,253.17999267578125,210.70518919912342,19.92866737677624
2025-07-02,253.17999267578125,210.5049389638695,19.526499227667248
2025-07-03,253.17999267578125,196.2131635816799,19.134600399200167
2025-07-07,253.17999267578125,198.7964933914597,18.744533397130606
2025-07-08,253.17999267578125,197.5081693882597,18.371250098684037
2025-07-09,253.17999267578125,206.84687879253883,18.008166722147976
2025-07-10,253.17999267578125,209.27669028455972,17.652889722804474
2025-07-11,253.17999267578125,211.53959938562008,17.30661787052345
2025-07-14,253.17999267578125,207.4543315136682,16.965018844978495
2025-07-15,253.17999267578125,214.72372024046302,16.626317114644486
2025-07-16,253.17999267578125,213.21510063358028,16.290742078116246
2025-07-17,253.17999267578125,220.05058058130462,15.962090873755423
2025-07-18,253.17999267578125,219.27624574298142,15.637237297729575
2025-07-21,253.17999267578125,221.6926936849698,15.318379652622239
2025-07-22,253.17999267578125,221.99308940869784,15.001794594819774
2025-07-23,253.17999267578125,203.79627071230303,14.688236025586797
2025-07-24,253.17999267578125,210.97887783896425,14.37935441891641
2025-07-25,253.17999267578125,217.34041829018324,14.085395107766395
2025-07-28,253.17999267578125,214.40998123073277,13.804676072138612
2025-07-29,253.17999267578125,212.96811843594304,13.532608049097394
2025-07-30,253.17999267578125,205.77882951550617,13.26428786599735
2025-07-31,253.17999267578125,202.01398265952412,12.998583502654759
2025-08-01,253.17999267578125,206.4396961954686,12.735721791109997
2025-08-04,253.17999267578125,206.07922540834966,12.478054014015402
2025-08-05,253.17999267578125,213.54886427398094,12.224459000687203
2025-08-06,253.17999267578125,215.12422040685445,11.973212549380165
2025-08-07,253.17999267578125,220.05058001772488,11.726486612985267
2025-08-08,253.17999267578125,226.31199527025754,11.482415001605267
2025-08-11,253.17999267578125,227.52021920240028,11.242746394332672
2025-08-12,253.17999267578125,226.5456341347218,11.007407732727284
2025-08-13,253.17999267578125,224.0090157948313,10.774615918791381
2025-08-14,253.17999267578125,220.65803289721094,10.543260167811576
2025-08-15,253.17999267578125,223.72866548409144,10.315246265623554
2025-08-18,253.17999267578125,219.82362298713917,10.090550889749931
2025-08-19,253.17999267578125,216.21229438471607,9.868958052171058
2025-08-20,253.17999267578125,213.68235778465672,9.651602866485169
2025-08-21,253.17999267578125,226.96617983018936,9.439437559014458
2025-08-22,253.17999267578125,231.36518644784732,9.23170506053055
2025-08-25,253.17999267578125,234.749557964766,9.031356979814797
2025-08-26,253.17999267578125,233.3677702474242,8.83607382303529
2025-08-27,253.17999267578125,230.95132240452227,8.644657759896214
2025-08-28,253.17999267578125,222.86754845974548,8.455714067244012
2025-08-29,253.17999267578125,219.8569908537443,8.26964797549943
2025-09-02,253.17999267578125,223.01440533602093,8.087910346706613
2025-09-03,253.17999267578125,225.9782309298532,7.910959860036042
2025-09-04,253.17999267578125,234.19549831310792,7.740115351345585
2025-09-05,253.17999267578125,231.23167254970753,7.5735379554869775
2025-09-08,253.17999267578125,231.6121683718299,7.412367964744282
2025-09-09,253.17999267578125,232.15954616732233,7.253886613909555
2025-09-10,253.17999267578125,246.19097580038962,7.097487645025013
2025-09-11,253.17999267578125,264.30101234522294,6.943780941524207
2025-09-12,253.17999267578125,273.7131604963397,6.794120235958807
2025-09-15,253.17999267578125,281.4431248335667,6.6499913635793515
2025-09-16,253.17999267578125,284.27343684212684,6.507806494373457
2025-09-17,253.17999267578125,278.2590242068834,6.365207202930593
2025-09-18,253.17999267578125,284.4136328411708,6.222041699848455
2025-09-19,253.17999267578125,289.8472997569471,6.076959102490696
2025-09-22,253.17999267578125,284.2667758033977,5.930617892311288
2025-09-23,253.17999267578125,295.5747004884036,5.783326389344124
2025-09-24,253.17999267578125,282.6246627676281,5.635334108218886
2025-09-25,253.17999267578125,293.9792995375549,5.487759219663779
2025-09-26,253.17999267578125,295.85505145839846,5.342346953575335
2025-09-29,253.17999267578125,296.8630251387929,5.19905063591492
2025-09-30,253.17999267578125,306.70238094478395,5.057454432347424
2025-10-01,253.17999267578125,291.04218073692726,4.9178565866208634
2025-10-02,253.17999267578125,286.9235243279767,4.780896237399371
2025-10-03,253.17999267578125,302.55703723348176,4.647735557575286
2025-10-06,253.17999267578125,289.0996713423297,4.518801788950197
2025-10-07,253.17999267578125,292.83783172395897,4.392738796672297
2025-10-08,253.17999267578125,290.7351228683423,4.270456508184465
2025-10-09,253.17999267578125,276.0161197710542,4.150319021751966
2025-10-10,253.17999267578125,290.97542274202124,4.032971040828324
2025-10-13,253.17999267578125,286.5296842751602,3.919189028270559
2025-10-14,253.17999267578125,290.47477675861785,3.8075073746731536
2025-10-15,253.17999267578125,286.2026019457073,3.698810181865976
2025-10-16,253.17999267578125,293.25169547847554,3.5918970504528795
2025-10-17,253.17999267578125,298.6720188130212,3.4872456542447576
2025-10-20,253.17999267578125,295.44786773273586,3.3849970911994434
2025-10-21,253.17999267578125,293.02473803237405,3.2844151954676106
2025-10-22,253.17999267578125,299.70669922905637,3.185383545984092
2025-10-23,253.17999267578125,289.52021688717485,3.088692236099951
2025-10-24,253.17999267578125,302.0029978848984,2.995619036654317
2025-10-27,253.17999267578125,307.42998285860233,2.9055473432575174
2025-10-28,253.17999267578125,308.07082437642674,2.8177612890423958
2025-10-29,253.17999267578125,293.77904929845056,2.731822075430291
