date,y_true,arima_pred
2025-06-05,-0.15384948606327864,0.0012723808302292944
2025-06-06,0.03601383250665524,0.0012229648202132445
2025-06-09,0.044531215832813054,0.0012333426506788798
2025-06-10,0.05519232015438469,0.0012501288631559847
2025-06-11,0.0010421025390305871,0.0012692117039391335
2025-06-12,-0.022679683166052733,0.0012701526500216108
2025-06-13,0.01924274132890602,0.0012691783690082143
2025-06-16,0.011674257976472369,0.0012690846942650163
2025-06-17,-0.03960360944657637,0.0012719625335562963
2025-06-18,0.017857560202303446,0.0012584534928841388
2025-06-20,0.0003415528218111419,0.001260988271644897
2025-06-23,0.07910624722725412,0.0012615257649575857
2025-06-24,-0.023827555571310555,0.0012933101376517405
2025-06-25,-0.03868634165630791,0.0012919477193859082
2025-06-26,-0.005418374727754305,0.0012677102634249683
